image_id,path,heatmap_path,correct,peak_x,peak_y,num_visible_parts,beak_visible,beak_peak_distance_px,beak_peak_hit,beak_heat_mass,eye_visible,eye_peak_distance_px,eye_peak_hit,eye_heat_mass,head_visible,head_peak_distance_px,head_peak_hit,head_heat_mass,wing_visible,wing_peak_distance_px,wing_peak_hit,wing_heat_mass,body_visible,body_peak_distance_px,body_peak_hit,body_heat_mass,target_peak_distance_px,target_peak_hit
979,data\raw\CUB_200_2011\images\018.Spotted_Catbird\Spotted_Catbird_0047_19400.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\001_correct_image979_evidence_heatmap.npy,True,80.0,176.0,10,True,143.75383637497254,False,1.992190778464211e-06,True,135.71217580791958,False,0.0001292956522153304,True,103.69011403504652,False,0.0018795342765582786,True,33.244441126664526,False,0.19997091414002308,True,33.244441126664526,False,0.2275699863559511,33.244441126664526,False
11738,data\raw\CUB_200_2011\images\200.Common_Yellowthroat\Common_Yellowthroat_0081_190525.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\002_correct_image11738_evidence_heatmap.npy,True,144.0,144.0,13,True,113.38010542612518,False,0.008252168129691406,True,87.04930540846993,False,0.0005367176070792614,True,76.33700859610248,False,0.05576976125471804,True,38.88367688478197,False,0.01621004386591854,True,38.88367688478197,False,0.07353979980993383,38.88367688478197,False
4424,data\raw\CUB_200_2011\images\076.Dark_eyed_Junco\Dark_Eyed_Junco_0115_68840.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\003_correct_image4424_evidence_heatmap.npy,True,144.0,80.0,13,True,104.93606845293064,False,0.0366353393396604,True,83.30996556734573,False,0.04294866634712512,True,52.55313833717506,False,0.24395461075127903,True,26.676242797249866,False,0.15236582581427133,True,26.676242797249866,False,0.27159476538350696,26.676242797249866,False
418,data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0012_2161.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\004_correct_image418_evidence_heatmap.npy,True,48.0,80.0,9,True,137.65524461618182,False,2.2730487643899614e-07,True,96.069568927226,False,7.38114690358429e-05,True,56.78231096878892,False,0.007866475418884173,True,91.3610554486475,False,0.0072208416734071065,True,50.48497970550341,False,0.04337721213435554,91.3610554486475,False
4803,data\raw\CUB_200_2011\images\083.White_breasted_Kingfisher\White_Breasted_Kingfisher_0084_73247.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\005_correct_image4803_evidence_heatmap.npy,True,144.0,144.0,12,True,92.87994932402913,False,0.1877053258370389,True,101.84003480722428,False,0.016120983789139877,True,84.23283856260683,False,0.20589058143797045,True,69.59388798334322,False,0.0007160119467419767,True,43.84667162142214,False,0.005448139750924695,69.59388798334322,False
4427,data\raw\CUB_200_2011\images\076.Dark_eyed_Junco\Dark_Eyed_Junco_0048_66981.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\006_correct_image4427_evidence_heatmap.npy,True,208.0,48.0,13,True,23.24228111236826,True,0.13332782811448418,True,39.26717273079027,False,0.023508669392536458,True,23.24228111236826,True,0.1825002167679922,True,98.01439327353614,False,0.030647438436415608,True,56.30022090957964,False,0.24381345624914103,23.24228111236826,True
939,data\raw\CUB_200_2011\images\017.Cardinal\Cardinal_0092_17591.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\007_correct_image939_evidence_heatmap.npy,True,80.0,16.0,12,True,77.58196081493138,False,0.0014873064111829446,True,58.23587607670145,False,0.0019489750411750765,True,42.05450830125468,False,0.14873409657411477,True,91.8798022486435,False,0.004899260561156121,True,77.16427994483892,False,0.12269235205651621,58.23587607670145,False
11244,data\raw\CUB_200_2011\images\191.Red_headed_Woodpecker\Red_Headed_Woodpecker_0022_183010.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\008_correct_image11244_evidence_heatmap.npy,True,80.0,80.0,12,True,50.375694083377056,False,0.013201566403324155,True,36.9299947888101,False,0.052040467450533034,True,26.609255519549674,False,0.21476741537714183,True,60.93457502013154,False,0.11397864695224233,True,18.244950946838756,True,0.4035862419643236,36.9299947888101,False
3310,data\raw\CUB_200_2011\images\058.Pigeon_Guillemot\Pigeon_Guillemot_0018_40195.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\009_correct_image3310_evidence_heatmap.npy,True,144.0,16.0,11,True,123.39451521258292,False,0.002176840757785275,True,104.15593377444422,False,0.001967866210717806,True,83.94251708428935,False,0.063995901332013,True,96.28562136716569,False,0.0006872363327950913,True,33.349735730889,False,0.03170774955703746,96.28562136716569,False
11760,data\raw\CUB_200_2011\images\200.Common_Yellowthroat\Common_Yellowthroat_0121_190597.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\010_correct_image11760_evidence_heatmap.npy,True,80.0,176.0,12,True,167.65023078225065,False,0.017828554974774563,True,155.29746799730233,False,0.00416943115057911,True,133.39196374571608,False,0.05817440259229501,True,86.77073346961697,False,0.008571408839249332,True,33.08842068844584,False,0.06963923370097139,86.77073346961697,False
1554,data\raw\CUB_200_2011\images\028.Brown_Creeper\Brown_Creeper_0023_24940.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\011_correct_image1554_evidence_heatmap.npy,True,16.0,176.0,12,True,162.60807866020835,False,0.018646413587832342,True,143.5139815819998,False,0.01749731141754033,True,114.67507827445785,False,0.06636685060109981,True,126.25829508634925,False,0.011611432717971874,True,70.48584809686314,False,0.044700605082819395,126.25829508634925,False
9358,data\raw\CUB_200_2011\images\160.Black_throated_Blue_Warbler\Black_Throated_Blue_Warbler_0081_161427.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\012_correct_image9358_evidence_heatmap.npy,True,144.0,112.0,11,True,88.64671012692197,False,0.01144827426190588,True,73.4512107400802,False,0.0017443669550890703,True,56.016790485768915,False,0.016848165887003528,True,13.815701212750653,True,0.8508417254836976,True,13.306725014527235,True,0.8579543689172977,13.815701212750653,True
9994,data\raw\CUB_200_2011\images\170.Mourning_Warbler\Mourning_Warbler_0059_795365.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\013_correct_image9994_evidence_heatmap.npy,True,80.0,80.0,13,True,63.08437010161344,False,0.06518210519120589,True,49.930558888434525,False,0.088969802199749,True,37.4292814804227,False,0.088969802199749,True,38.6907733747002,False,0.029414831323762065,True,19.44379991599287,True,0.5580023001557303,38.6907733747002,False
3429,data\raw\CUB_200_2011\images\060.Glaucous_winged_Gull\Glaucous_Winged_Gull_0087_44550.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\014_correct_image3429_evidence_heatmap.npy,True,112.0,176.0,13,True,152.40374583559267,False,0.00046905803153867234,True,148.54293545333815,False,0.0006772426975951473,True,125.76480446548068,False,0.014200602078472886,True,62.52927321809151,False,0.1581188701882133,True,55.63639664619077,False,0.45326150299218704,62.52927321809151,False
6243,data\raw\CUB_200_2011\images\107.Common_Raven\Common_Raven_0099_102534.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\015_correct_image6243_evidence_heatmap.npy,True,80.0,112.0,14,True,123.29868994326047,False,0.05737222621584017,True,98.29926402049969,False,0.08252760253106872,True,68.55472689129746,False,0.21846792860636569,True,16.716921319090275,True,0.2200724766087411,True,16.716921319090275,True,0.2741676043431065,16.716921319090275,True
7652,data\raw\CUB_200_2011\images\131.Vesper_Sparrow\Vesper_Sparrow_0013_109937.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\016_wrong_image7652_evidence_heatmap.npy,False,176.0,48.0,13,True,14.635533772015535,True,0.36145140430506606,True,11.20333887728257,True,0.1931674878376398,True,5.584267200253421,True,0.39291343159138115,True,91.26437988809722,False,0.00021839792661285465,True,60.27868177020684,False,0.11082695989767011,11.20333887728257,True
6373,data\raw\CUB_200_2011\images\109.American_Redstart\American_Redstart_0087_103371.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\017_wrong_image6373_evidence_heatmap.npy,False,80.0,144.0,13,True,93.52369502209318,False,0.005962493072090214,True,93.08516737346507,False,0.00034621751001571744,True,73.70834769080206,False,0.01988076875997215,True,41.26090322515593,False,0.08697834539413006,True,2.814648806209447,True,0.3340865062168427,41.26090322515593,False
812,data\raw\CUB_200_2011\images\015.Lazuli_Bunting\Lazuli_Bunting_0045_14954.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\018_wrong_image812_evidence_heatmap.npy,False,112.0,80.0,13,True,85.43115330722254,False,0.00020062646926933444,True,69.64504413285124,False,0.00018504681046390407,True,37.29303703317754,False,0.0410413764287263,True,22.955534401792416,True,0.6732403214867421,True,14.037843244372212,True,0.7735336770593567,22.955534401792416,True
9545,data\raw\CUB_200_2011\images\163.Cape_May_Warbler\Cape_May_Warbler_0088_163149.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\019_wrong_image9545_evidence_heatmap.npy,False,16.0,80.0,7,True,41.17883258278294,False,0.026413057536359964,True,74.07417926626209,False,0.010994305557576453,True,41.17883258278294,False,0.0831782478628076,False,inf,False,0.0,True,62.97625485338102,False,0.07551608745020316,41.17883258278294,False
8449,data\raw\CUB_200_2011\images\144.Common_Tern\Common_Tern_0077_149196.jpg,outputs\explainability\swin_evidence_token_part_alignment_source\20260830_141148_foreground_swin_tiny_bbox224\predicted_tau1\images\020_wrong_image8449_evidence_heatmap.npy,False,208.0,48.0,13,True,7.509468012260282,True,0.32413475083966375,True,31.255957619565088,False,0.01962264265860567,True,7.509468012260282,True,0.36098938477670905,True,117.6479630217221,False,0.008411175934221334,True,84.22880904879149,False,0.047646315869681925,7.509468012260282,True
