image_id,path,heatmap_path,correct,peak_x,peak_y,num_visible_parts,beak_visible,beak_peak_distance_px,beak_peak_hit,beak_heat_mass,eye_visible,eye_peak_distance_px,eye_peak_hit,eye_heat_mass,head_visible,head_peak_distance_px,head_peak_hit,head_heat_mass,wing_visible,wing_peak_distance_px,wing_peak_hit,wing_heat_mass,body_visible,body_peak_distance_px,body_peak_hit,body_heat_mass,target_peak_distance_px,target_peak_hit
9994,data\raw\CUB_200_2011\images\170.Mourning_Warbler\Mourning_Warbler_0059_795365.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\001_correct_image9994_attention_heatmap.npy,True,48.0,48.0,13,True,23.091350870506258,True,0.10813957481419778,True,39.461263043800436,False,0.06561987273662648,True,23.091350870506258,True,0.20376647835707307,True,90.62863823321133,False,0.029451692945737448,True,48.12596931866313,False,0.18579808701832057,23.091350870506258,True
11738,data\raw\CUB_200_2011\images\200.Common_Yellowthroat\Common_Yellowthroat_0081_190525.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\002_correct_image11738_attention_heatmap.npy,True,144.0,208.0,13,True,94.10503204398796,False,0.042181627441758796,True,91.87836968514407,False,0.03576794928693026,True,82.87667792569874,False,0.05870875340306159,True,88.73450701953553,False,0.036498854054197276,True,59.61978946625021,False,0.09731416468499739,88.73450701953553,False
979,data\raw\CUB_200_2011\images\018.Spotted_Catbird\Spotted_Catbird_0047_19400.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\003_correct_image979_attention_heatmap.npy,True,48.0,176.0,10,True,151.21285474729626,False,0.03446630596690315,True,139.65704092685843,False,0.0386291458225834,True,104.31511413762463,False,0.13856416059523596,True,13.223129259665887,True,0.06963138678981527,True,13.223129259665887,True,0.21364564427558883,13.223129259665887,True
4424,data\raw\CUB_200_2011\images\076.Dark_eyed_Junco\Dark_Eyed_Junco_0115_68840.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\004_correct_image4424_attention_heatmap.npy,True,80.0,112.0,13,True,69.01721690858595,False,0.03173985569768378,True,64.3790770794413,False,0.06270409969515685,True,48.85039053384961,False,0.13423829491348646,True,11.943126387044613,True,0.07735401765461568,True,11.943126387044613,True,0.179469937547433,11.943126387044613,True
418,data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0012_2161.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\005_correct_image418_attention_heatmap.npy,True,144.0,80.0,9,True,16.2396321417773,True,0.07775594555799559,True,27.45301629224623,False,0.03972309476037921,True,16.2396321417773,True,0.11747904508935551,True,55.00598208736675,False,0.01992815981289206,True,21.41386668216302,True,0.14574924320795551,16.2396321417773,True
11760,data\raw\CUB_200_2011\images\200.Common_Yellowthroat\Common_Yellowthroat_0121_190597.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\006_correct_image11760_attention_heatmap.npy,True,144.0,144.0,12,True,67.81437432958104,False,0.021859630407865555,True,68.01893899350642,False,0.03670788075896535,True,43.893452910452886,False,0.06459815717449337,True,66.77013429903718,False,0.02354786397217602,True,20.633229794961125,True,0.2007912942315207,66.77013429903718,False
1554,data\raw\CUB_200_2011\images\028.Brown_Creeper\Brown_Creeper_0023_24940.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\007_correct_image1554_attention_heatmap.npy,True,80.0,80.0,12,True,55.63718459277777,False,0.041293820399146704,True,41.12022656338556,False,0.017780630466557486,True,19.678361815919402,True,0.11551535279630852,True,37.10006811334998,False,0.018327642533133855,True,14.164329270666245,True,0.10570642069977637,37.10006811334998,False
4427,data\raw\CUB_200_2011\images\076.Dark_eyed_Junco\Dark_Eyed_Junco_0048_66981.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\008_correct_image4427_attention_heatmap.npy,True,112.0,144.0,13,True,99.21707944850004,False,0.04030458070586665,True,93.66816114237919,False,0.04120309271696275,True,68.84784690632506,False,0.12305298371331526,True,18.526043097987294,True,0.08309970307867727,True,18.526043097987294,True,0.23059014400624894,18.526043097987294,True
4803,data\raw\CUB_200_2011\images\083.White_breasted_Kingfisher\White_Breasted_Kingfisher_0084_73247.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\009_correct_image4803_attention_heatmap.npy,True,80.0,112.0,12,True,69.58344167599904,False,0.04968916010781779,True,57.55086178047481,False,0.0462485673755347,True,41.19946650295903,False,0.10032275781196075,True,38.45985221993302,False,0.02851395386250839,True,25.477211287452104,False,0.15187134672149002,38.45985221993302,False
3310,data\raw\CUB_200_2011\images\058.Pigeon_Guillemot\Pigeon_Guillemot_0018_40195.jpg,outputs\explainability\swin_attention_part_alignment_source\20260823_012929_baseline_swin_tiny_protocol\images\010_correct_image3310_attention_heatmap.npy,True,144.0,176.0,11,True,158.82974955444553,False,0.06599707224432111,True,151.63958320527843,False,0.04001450528341511,True,128.78969907738912,False,0.12560724406992468,True,84.44212709293595,False,0.05404542043716795,True,78.77830964853264,False,0.12647691116506338,84.44212709293595,False
